,0,1
1809,2020-01-22 14:58:55+00:00,WHO interim guidance on a range of topics to help countries manage the new #coronavirus (2019-nCoV) http://bit.ly/2TaaWOH
1810,2020-01-22 13:56:15+00:00,Q: How are people appointed to the expert advisory panel of the International Health Regulations Emergency Committee? A: http://bit.ly/38wcV4w #coronavirus
1811,2020-01-22 13:52:58+00:00,Q: How are the members of an International Health Regulations Emergency Committee chosen? A: http://bit.ly/38wcV4w #coronavirus
1812,2020-01-22 13:50:14+00:00,Q: Who are the members and advisers of the International Health Regulations Emergency Committee on the new #coronavirus (2019-nCoV)? A: http://bit.ly/2RGMfHz
1813,2020-01-22 13:47:11+00:00,Q: Who are the members of an International Health Regulations Emergency Committee? A: http://bit.ly/38wcV4w #coronavirus
1814,2020-01-22 13:39:55+00:00,Q: How does the International Health Regulations Emergency Committee work? A: http://bit.ly/38wcV4w #coronavirus
1815,2020-01-22 13:36:27+00:00,Q: What are the International Health Regulations? A: http://bit.ly/38wcV4w #coronavirus
1816,2020-01-22 13:25:46+00:00,"The Emergency Committee on the new #coronavirus (2019-nCoV) meets today to ascertain whether the outbreak constitutes a public health emergency of international concern, and what recommendations should be made to manage it http://bit.ly/2RjJugm"
1817,2020-01-22 11:39:33+00:00,"Dr Didier Houssin, chairperson of the International Health Regulations Emergency Committee on the new #coronavirus (2019-nCoV), chairing today's meeting. List of members and advisers of the Emergency Committee http://bit.ly/2RGMfHz"
1818,2020-01-22 11:26:33+00:00,The International Health Regulations Emergency Committee on the new #coronavirus (2019-nCoV) convened by @DrTedros is currently ongoing. Read more about the Emergency Committee http://bit.ly/2RjJugm
1819,2020-01-22 10:21:25+00:00,"We're still accepting great videos for our #HealthForAll Film Festival. For those who are still finalizing their videos, please submit yours before the end of January 2020. http://bit.ly/Film4Health #Film4Health"
1820,2020-01-21 21:41:05+00:00,"Today, the #UnitedStates reported its first case of novel #coronavirus (2019-nCoV) in a traveller recently returned from #Wuhan, #China "
1821,2020-01-21 21:05:30+00:00,WHO regularly monitors and reviews the evidence on e-cigarettes and health and offers guidance to governments and the public http://bit.ly/2GbATpo
1822,2020-01-21 21:01:55+00:00,"On 20 January 2020, Republic of #Korea reported its first case of novel #coronavirus (2019-nCoV) in a traveller recently returned from #Wuhan, #China http://bit.ly/3ayAJpZ"
1823,2020-01-21 20:29:21+00:00,WHO situation report on novel #coronavirus (2019-nCoV)- 21 January 2020 http://bit.ly/3ayAJpZ (data from 20 January 2020)
1824,2020-01-21 20:19:29+00:00,"Q: Do e-cigarettes help you quit smoking? A: There is not currently enough evidence to support the use of e-cigarettes for smoking cessation. For tobacco users looking to quit, there are other proven, safer and licensed products."
1825,2020-01-21 19:43:39+00:00,Taxing e-cigarettes in a similar way to tobacco products offers a win–win for governments by protecting citizens through higher prices that deter consumption http://bit.ly/2GbATpo
1826,2020-01-21 19:18:41+00:00,"The use of e-cigarettes in indoor public and work places should be banned, given the health risks posed to non-users http://bit.ly/2GbATpo"
1827,2020-01-21 19:05:42+00:00,List of proposed members and advisers to International Health Regulations Emergency Committee for pneumonia due to the novel #coronavirus (2019-nCoV) http://bit.ly/2RGMfHz
1828,2020-01-21 18:51:48+00:00,"Governments should restrict e-cigarettes ads, promotion & sponsorship so young people, other vulnerable groups & non-smokers are not targeted. About 15,000 unique flavours are used in e-cigarettes, incl. flavours designed to attract young people, e.g. bubble gum, cotton candy."
1829,2020-01-21 18:18:52+00:00,Regulation on e-cigarettes should: disrupt the promotion &amp; uptake of e-cigarette products reduce the potential health risks to e-cigarette users &amp; non-users prohibit false or unproven claims from being made about e-cigarettes protect existing tobacco-control efforts
1830,2020-01-21 17:52:01+00:00,"Q: Should e-cigarettes be banned? A: E-cigarettes are currently banned in over 30 countries worldwide, with more and more countries considering bans to protect young people. Where they are not banned, they must be regulated."
1831,2020-01-21 16:54:34+00:00,"Q: Are secondhand e-cigarettes emissions dangerous? A: Yes. The aerosols in e-cigarettes typically contain toxic substances, including glycol which is used to make antifreeze. E-cigarettes pose risks to users and non-users. http://bit.ly/2GbATpo"
1832,2020-01-21 16:26:32+00:00,"Q: Are e-cigarettes addictive? A: Yes. Nicotine is highly addictive, and e-cigarettes involve the inhalation of a nicotine-infused aerosol. http://bit.ly/2GbATpo"
1833,2020-01-21 16:04:41+00:00,"Q: Are e-cigarettes more dangerous than regular cigarettes? A: This depends on a range of factors, including the amount of nicotine and other toxicants in the heated liquids, but we know that e-cigarettes pose clear health risks and are by no means safe. http://bit.ly/2GbATpo"
1834,2020-01-21 15:44:27+00:00,Q: Do e-cigarettes cause lung injuries? A: There is growing evidence to show that e-cigarettes use could cause lung damage. At least 6 countries have initiated investigations to identify cases of lung injuries related to e-cigarettes use http://bit.ly/2GbATpo
1835,2020-01-21 15:27:12+00:00,"The liquid in e-cigarettes can burn skin and rapidly cause nicotine poisoning if swallowed or absorbed through the skin. There is a risk of the devices leaking, or of children swallowing the liquid. The liquid is also highly flammable."
1836,2020-01-21 14:30:24+00:00,"E-cigarettes increase the risk of heart disease and lung disorders. For , they pose significant risks as they can damage the growing fetus. They also expose non-smokers to nicotine and other harmful chemicals. http://bit.ly/2GbATpo"
1837,2020-01-21 14:16:30+00:00,"#Depression: If you feel like life is not worth living, reach out for help. You are not alone. Watch live from #wef20: @DrTedros in conversation with @deepikapadukone on #mentalhealth http://bit.ly/2NGWfiL"
1838,2020-01-21 14:14:16+00:00,"For someone living with #depression, talking to a person they trust is often the first step towards treatment and recovery. Watch live from #wef20: @DrTedros in conversation with @deepikapadukone on #mentalhealth http://bit.ly/2NGWfiL"
1839,2020-01-21 14:12:35+00:00,"#Depression can be treated, with talking therapies or antidepressant medication or a combination of these. Watch live from #wef20: @DrTedros in conversation with @deepikapadukone on #mentalhealth http://bit.ly/2NGWfiL"
1840,2020-01-21 14:08:40+00:00,"#Depression is NOT a sign of weakness. It is a leading cause of disability around the world. At worst, it can lead to suicide. Watch live from #wef20: @DrTedros in conversation with @deepikapadukone on #mentalhealth http://bit.ly/2NGWfiL"
1841,2020-01-21 14:07:01+00:00,"#Depression affects people of all age groups, rich and poor, in all countries. Watch live from #wef20: @DrTedros in conversation with @deepikapadukone on #mentalhealth http://bit.ly/2NGWfiL"
1842,2020-01-21 14:02:26+00:00,#Depression affects more than 260 million people around the world. Many people experience depression and anxiety at the same time. Watch live from #wef20: @DrTedros in conversation with @deepikapadukone on #mentalhealth 
1843,2020-01-21 13:49:48+00:00,Live from #wef20 with @DrTedros &amp; @deepikapadukone on #mentalhealth. #LetsTalk https://www.weforum.org/events/world-economic-forum-annual-meeting-2020 via @wef
1844,2020-01-21 13:49:45+00:00,"E-cigarettes are harmful to health and are not safe. They are particularly risky when used by adolescents. Nicotine is highly addictive & young people’s brains develop up to their mid-twenties. Exposure to nicotine can have long-lasting, damaging effects. http://bit.ly/2GbATpo"
1845,2020-01-21 11:46:36+00:00,Live from #wef20 with @DrTedros on economics of global health. #HealthForAll
1846,2020-01-20 17:59:06+00:00,"The Emergency Committee on the novel #coronavirus (2019-nCoV) will ascertain whether the outbreak constitutes a public health emergency of international concern, and what recommendations should be made to manage it"
1847,2020-01-20 17:54:10+00:00,"BREAKING: WHO Director-General @DrTedros will convene an Emergency Committee on the novel #coronavirus (2019-nCoV) under the International Health Regulations. The Committee will meet on Wednesday, 22 January 2020."
1848,2020-01-20 17:36:31+00:00,Children exposed to second-hand tobacco smoke have a higher risk of peri-anaesthetic respiratory adverse events http://bit.ly/2Rbg0B6 #NoTobacco 
1849,2020-01-20 16:47:59+00:00,"Primary care physicians, surgeons, and nurses are important in supporting a patient to quit smoking at every stage of care, especially before an operation http://bit.ly/2Rbg0B6 #NoTobacco "
1850,2020-01-20 16:35:48+00:00,#Depression is not a sign of weakness #LetsTalk
1851,2020-01-20 16:22:49+00:00," is the International Year of the Nurse and Midwife. If you're a film-maker, we want to see your films highlighting the crucial role of nurses &amp; midwives in saving lives. Apply now &amp; take part of the #HealthForAll Film Festival http://bit.ly/Film4Health #Film4Health"
1852,2020-01-20 16:17:55+00:00,"Smoking distorts a patient’s immune system and can delay healing, increasing the risk of infection at the wound site. Smoking just one cigarette decreases the body’s ability to deliver necessary nutrients for healing after surgery http://bit.ly/2Rbg0B6 #NoTobacco "
1853,2020-01-20 16:05:20+00:00,"#Depression: persistent sadness, a loss of interest in activities that you normally enjoy, inability to carry out daily activities #LetsTalk"
1854,2020-01-20 15:44:29+00:00,"The Nicotine & carbon monoxide, both present in , can oxygen levels &amp; greatly risk of heart-related complications after surgery. Smoking tobacco also damages the lungs making it difficult for the proper amount of air to flow through http://bit.ly/2Rbg0B6 #NoTobacco "
1855,2020-01-20 15:34:52+00:00,"#Depression: If you feel like life is not worth living, reach out for help. You are not alone. Help is available #LetsTalk"
1856,2020-01-20 15:16:47+00:00,"The joint study by WHO, @Uni_Newcastle and @wfsaorg shows that every tobacco-free week after 4 weeks improves health outcomes by 19%, due to improved blood flow throughout the body to essential organs http://bit.ly/2Rbg0B6 #NoTobacco "
1857,2020-01-20 15:00:38+00:00,"#Depression is an important risk factor for suicide, which claims hundreds of thousands of lives each year. #LetsTalk"
1858,2020-01-20 14:34:05+00:00,Patients who quit smoking tobacco are less likely to experience complications with anesthesia when compared to regular smokers http://bit.ly/2Rbg0B6 #NoTobacco 
1859,2020-01-20 14:18:44+00:00,"Even in high-income countries, nearly 50% of people with #depression do not get treatment. #LetsTalk"
1860,2020-01-20 13:54:16+00:00,New evidence reveals that smokers who quit around 4 weeks or more before surgery have a risk of complication and better results 6 months afterwards http://bit.ly/2Rbg0B6 #NoTobacco 
1861,2020-01-20 13:48:10+00:00,#Depression after childbirth is common. Seeking help is good for you and your baby. The first step is talking #LetsTalk
1862,2020-01-20 13:20:40+00:00,"Tobacco smokers are at significantly higher risk than non-smokers for post-surgical complications including impaired heart and lung functions, infections and delayed or impaired wound healing http://bit.ly/2Rbg0B6 #NoTobacco "
1863,2020-01-20 13:04:52+00:00,"#LetsTalk: There is a lot that can be done to prevent, and treat, #depression in older age."
1864,2020-01-20 12:26:27+00:00,"#Depression among older people is common, but it can be treated. The first step is talking #LetsTalk"
1865,2020-01-20 11:48:47+00:00,"Lack of support for people with #depression or #MentalHealth conditions, coupled with a fear of stigma, prevent access to treatment. #LetsTalk"
1866,2020-01-20 10:52:46+00:00,"If you think you have #depression, talk to someone you trust &amp; seek professional help http://bit.ly/2MUzG8A Depression is the leading cause of disability worldwide. #LetsTalk"
1867,2020-01-20 07:32:08+00:00,"Working in wet markets? Stay healthy: Wear protective gowns, gloves and facial protection while handling animals &amp; animal products Remove protective clothing after work, wash daily &amp; leave at the work site Avoid exposing family members to soiled work clothing &amp; shoes"
1868,2020-01-19 22:57:16+00:00,"WHO is proposing studies on the novel #coronavirus (2019-nCoV) that can be done in #China and elsewhere to better understand transmission, risk factors, and where the virus is. These studies take time and resources. Some of these studies are being undertaken already."
1869,2020-01-19 22:55:01+00:00,"As more novel #coronavirus (2019-nCoV) cases are identified and more analysis undertaken, we will get a clearer picture of disease severity and transmission patterns. We will update and expand our guidance as we learn more."
1870,2020-01-19 22:53:46+00:00,"WHO is constantly analyzing data on the novel #coronavirus (2019-nCoV) as we receive it, and working closely with global networks of experts on a range of topics."
1871,2020-01-19 22:52:29+00:00,"WHO urges countries to continue preparedness activities for the novel #coronavirus (2019-nCoV), and continue sharing of information. Speedy information sharing has already had a positive impact on the response."
1872,2020-01-19 22:50:36+00:00,"An animal source seems the most likely primary source of this novel #coronavirus (2019-nCoV) outbreak, with some limited human-to-human transmission occurring between close contacts."
1873,2020-01-19 22:48:49+00:00,WHO has issued advice for individuals on how to protect themselves and others from the novel #coronavirus (2019-nCoV)
1874,2020-01-19 22:45:42+00:00,"WHO has provided advice to countries on how to identify people sick with the novel #coronavirus (2019-nCoV), how to care for them, and how to prevent spread."
1875,2020-01-19 22:43:33+00:00,"For the first time, there are novel #coronavirus (2019-nCoV) cases reported outside of #Wuhan, within #China . These cases were identified because of searching and testing for cases outside Wuhan."
1876,2020-01-19 22:39:07+00:00,"#China has reported to WHO 139 new cases of the novel #coronavirus (2019-nCoV) in #Wuhan, #Beijing and #Shenzhen over the past two days. This is the result of increased searching and testing for 2019-nCoV among people sick with respiratory illness."
1877,2020-01-18 16:38:55+00:00,Working in wet markets? Here are some tips to stay healthy: Frequently wash your hands with soap and water after touching animals and animal products. Disinfect equipment and working areas at least once a day. #coronavirus
1878,2020-01-18 16:16:13+00:00,"Shopping in wet markets? Here are tips to stay healthy Wash hands with soap &amp; water after touching animals and animal products Avoid touching Avoid contact with sick animals and spoiled meat Avoid contact with stray animals, waste &amp; fluids in market #coronavirus"
1879,2020-01-18 14:58:04+00:00,"Practise #FoodSafety: Even in areas experiencing outbreaks, meat products can be safely consumed if these items are cooked thoroughly and properly handled during food preparation. #coronavirus"
1880,2020-01-18 14:41:51+00:00,Practise #FoodSafety: Sick animals and animals that have died of diseases should not be eaten. #coronavirus
1881,2020-01-18 13:48:03+00:00,Practise #FoodSafety: Use different chopping boards &amp; knives for raw meat and cooked foods. Wash your hands in between handling raw and cooked food. #coronavirus
1882,2020-01-18 13:26:33+00:00,Protect yourself & others from getting sick: Practice #FoodSafety http://bit.ly/2I4vOBd #coronavirus
1883,2020-01-18 12:56:39+00:00,"Protect yourself from getting sick: Avoiding unprotected contact with sick people (including touching one’s eyes, nose or mouth) and with live farm or wild animals #coronavirus"
1884,2020-01-18 12:17:00+00:00,"Protect others from getting sick: Avoid close contact when you are experiencing fever and cold or flu-like symptoms . Avoid spitting in public. Seek medical care if you have a fever , cough and difficulty breathing. #coronavirus"
1885,2020-01-18 11:13:22+00:00,"""The prize we are working for is not just fewer bad medicines on pharmacy shelves. The prize we are working for is a healthier Africa. A safer Africa. A more prosperous Africa""-@DrTedros #FakeDrugsRealCrime"
1886,2020-01-18 11:12:41+00:00,"""In an increasingly globalized , no one country has sufficient resources &amp; capacity to effectively regulate the whole supply chain for health products. Substandard &amp; falsified are a shared problem. We must work together on shared solutions""-@DrTedros #FakeDrugsRealCrime"
1887,2020-01-18 11:10:19+00:00,"""One of the biggest obstacles to improving access to medical products in #Africa is the lack of strong national regulatory systems. To address that, all @_AfricanUnion countries signed a treaty at the AU Summit last year to create an African Medicines Agency""-@DrTedros"
1888,2020-01-18 11:08:37+00:00,"""... Lack of technical capacity undermines the integrity of supply chains and limits the ability of countries to safeguard the health of their people""-@DrTedros #FakeDrugsRealCrime"
1889,2020-01-18 11:07:51+00:00,"""There are several reasons for this problem. Lack of access to affordable forces desperate people to buy medicines from unreliable sources. Lack of good governance allows corruption to penetrate health systems &amp; leaves loopholes for criminal groups to exploit ...""-@DrTedros"
1890,2020-01-18 11:06:52+00:00,"""At best, these [substandard & falsified] fail to treat or prevent disease, wasting precious resources &amp; exploiting the hopes &amp; fears of vulnerable people. At worst, they kill and fan the flames of drug resistance, putting all of us at risk""-@DrTedros #FakeDrugsRealCrime"
1891,2020-01-18 11:05:34+00:00,"""Since 2012, WHO has issued 35 alerts of substandard & falsified products. Over 2/3 of these alerts have been issued in #Africa, primarily for ineffective or unsafe antibiotics &amp; antimalarials""-@DrTedros #FakeDrugsRealCrime"
1892,2020-01-18 11:04:25+00:00,"""Over 1 in 10 medicines in low- & middle-income countries is either substandard or falsified. Last year alone, WHO issued 11 alerts globally. While this threat is global, #Africa bears the heaviest burden""-@DrTedros at the @InitiativeLome launch #FakeDrugsRealCrime"
1893,2020-01-17 22:14:46+00:00, Throw the used tissue into a closed bin immediately after use Clean hands with soap and water or alcohol-based handrub after coughing or sneezing and when caring for the sick #coronavirus
1894,2020-01-17 21:46:44+00:00,Protect others from getting sick: Completely cover your mouth &amp; nose with a tissue or a sleeve or flexed elbow when coughing or sneezing #coronavirus
1895,2020-01-17 21:40:44+00:00,How to handwash? Use and water for at least 40-60 seconds How to handrub? Use alcohol-based handrub for 20-30 seconds #coronavirus
1896,2020-01-17 20:56:58+00:00,"Wash your with and running water when hands are visibly dirty. If your are not visibly dirty, wash them with and water or use an alcohol-based hand cleanser. #coronavirus"
1897,2020-01-17 20:53:01+00:00,"Protect yourself & others from getting sick: Wash your hands after coughing or sneezing when caring for the sick before, during &amp; after you prepare food before eating after toilet use when hands are visibly dirty after handling animals or animal waste"
1898,2020-01-17 20:30:40+00:00,Q: What can I do to protect myself from #coronavirus? A: http://bit.ly/2tMEBmu
1899,2020-01-17 19:36:05+00:00,"Q: Is there a treatment for a novel #coronavirus infection? A: There is no specific treatment for disease caused by a novel coronavirus. However, many of the symptoms can be treated and therefore treatment is based on the patient’s clinical condition http://bit.ly/2tMEBmu"
1900,2020-01-17 19:14:05+00:00,"Q: What are the symptoms of #coronavirus infection? A: It depends on the virus, but common signs incl. respiratory symptoms, fever, cough, shortness of breath &amp; breathing difficulties. In more severe cases, it can cause pneumonia, severe acute respiratory syndrome, etc"
1901,2020-01-17 18:10:42+00:00,"Q: What is a novel #coronavirus? A: A novel coronavirus, such as the 2019-nC0V, is a new strain of coronavirus that has not been previously identified in humans http://bit.ly/2tMEBmu"
1902,2020-01-17 17:53:32+00:00,Q: What is a #coronavirus? A: Coronaviruses are a large family of viruses that are known to cause illness ranging from the common cold to more severe diseases such as Middle East Respiratory Syndrome (MERS) and Severe Acute Respiratory Syndrome (SARS) http://bit.ly/2tMEBmu
1903,2020-01-17 16:08:40+00:00,"Worldwide, #CervicalCancer is the fourth most frequent #cancer in women. Of the estimated more than 311 000 deaths from cervical cancer every year, nearly 90% of these occur in less developed regions. http://bit.ly/35A3ajV #CervicalHealthMonth"
1904,2020-01-17 15:15:23+00:00,New treatments alone will not be sufficient to combat the threat of #AntimicrobialResistance. WHO works with countries and partners to improve infection prevention and control and to foster appropriate use of existing and future antibiotics #AntibioticResistance
1905,2020-01-17 14:21:41+00:00,"New Delhi metallo-beta-lactamase (NDM-1) makes bacteria resistant to a broad range of antibiotics, including those from the carbapenem family, currently the last line of defence against antibiotic-resistant bacterial infections. #AntibioticResistance"
1906,2020-01-17 13:42:10+00:00,Worrying gap: Only 3 antibiotics in the pipeline against the highly resistant New Delhi metallo-beta-lactamase (NDM-1) #AntibioticResistance
1907,2020-01-17 13:41:19+00:00,Some WHO & health partner results in #Sudan in 2019 - provided 2.5 million outpatient consultations - controlled a #cholera outbreak - vaccinated 9 million against #measles - completed #yellowfever vaccination campaigns aimed at nationwide protection after 5 years of hard work
1908,2020-01-17 12:17:11+00:00,"Of the 50 antibiotics in the pipeline, 32 target WHO priority pathogens (the families of antibiotic-resistant bacteria that pose the greatest threat to human health). But most have only limited benefits when compared to existing antibiotics."
1909,2020-01-17 11:23:31+00:00,Research and development for antibiotics is primarily driven by small- or medium-sized enterprises with large pharmaceutical companies playing a diminishing role: WHO new reports #AntibioticResistance
1910,2020-01-17 10:52:08+00:00,Declining private investment and lack of innovation in the development of new antibiotics are undermining efforts to combat drug-resistant infections: WHO http://bit.ly/35VcVt6 #AntibioticResistance
1911,2020-01-17 10:14:51+00:00,"Two weeks left to apply for WHO's first-ever #HealthForAll Film Festival. Your film can make a difference, influence health and catalyze change. Find out more on how to apply http://bit.ly/Film4Health #Film4Health"
1912,2020-01-16 20:05:52+00:00,WHO encourages all countries to continue preparedness activities on the novel #coronavirus (2019-nCoV)
1913,2020-01-16 20:01:37+00:00,"Not enough is known about the novel #coronavirus (2019-nCoV) to draw definitive conclusions about how it is transmitted, clinical features of disease, or the extent to which it has spread. The source also remains unknown http://bit.ly/36YREzW"
1914,2020-01-16 19:59:19+00:00,"This is the second confirmed case of the novel #coronavirus (2019-nCoV) that has been detected outside of #China , following confirmation of a case in #Thailand . Considering global travel patterns, additional cases in other countries are likely http://bit.ly/36YREzW"
1915,2020-01-16 19:57:30+00:00,"The Japanese Ministry of Health, Labour and Welfare @MHLWitter, today informed WHO of a confirmed case of a novel #coronavirus (2019-nCoV) in a person who travelled to #Wuhan, #China http://bit.ly/36YREzW"
1916,2020-01-16 17:23:12+00:00, Throw the used tissue into a closed bin immediately after use Clean hands with soap and water or alcohol-based handrub after coughing or sneezing or when caring for the sick #coronavirus
1917,2020-01-16 16:20:16+00:00,Protect others from getting sick: Completely cover your mouth &amp; nose with a tissue or a sleeve or flexed elbow when coughing or sneezing #coronavirus
1918,2020-01-16 14:41:02+00:00,How to handwash? Use and water for at least 40-60 seconds How to handrub? Use alcohol-based handrub for 20-30 seconds #coronavirus
1919,2020-01-16 14:13:10+00:00,"Wash your with and running water when hands are visibly dirty. If your are not visibly dirty, wash them with and water or use an alcohol-based hand cleanser. #coronavirus"
1920,2020-01-16 13:49:20+00:00,"A vaccine will only be approved for use if -it provides proven protection against a disease -it is manufactured according to the highest standards -it is proven to be very safe, with high quality monitoring to detect rare side effects"
1921,2020-01-16 12:36:19+00:00,"Protect yourself & others from getting sick: Wash your hands after coughing or sneezing when caring for the sick before, during &amp; after you prepare food before eating after toilet use when hands are dirty after handling animals or animal waste #coronavirus"
1922,2020-01-16 12:27:41+00:00,Reduce your risk of #coronavirus infection:
1923,2020-01-16 11:43:24+00:00,"WHO is working in countries around the world to help ensure safe and effective vaccines are available to everyone, everywhere. #VaccinesWork"
1924,2020-01-16 10:45:36+00:00,"Don't underestimate what you have. Even through the lens of your mobile , you can create impactful stories and promote constructive dialogue around global health challenges and solutions. Join WHO's #HealthForAll Film Festival http://bit.ly/Film4Health"
1925,2020-01-16 10:22:57+00:00,"WHO and partners are responding to the health needs of people affected by conflict in West Darfur, #Sudan, including by - Dispatching and setting up 7 medical points - Delivering &amp; supplies for 120,000+ people - Establishing disease surveillance https://bit.ly/2FSzTGA"
1926,2020-01-16 09:48:06+00:00,Symptoms of early stage #CervicalCancer may include: Bleeding during sexual intercourse Postmenopausal bleeding Bleeding between periods Foul-smelling discharge #CervicalHealthMonth
1927,2020-01-16 00:21:34+00:00,FACT. You are far more likely to be seriously harmed by a vaccine-preventable disease than by a vaccine. Vaccine-preventable diseases can cause •Blindness •Deafness •Paralysis •Brain damage •Infertility •Malnutrition •Birth defects •Death #VaccinesWork
1928,2020-01-15 18:37:40+00:00," Eating raw meat &amp; uncooked blood-based dishes is risky &amp; can make you sick. Cook eggs thoroughly. After handling raw meat, wash your hands thoroughly with soap &amp; water. #coronavirus"
1929,2020-01-15 17:07:36+00:00,Practice #foodsafety: Use different chopping boards &amp; knives for raw meat and other foods. Wash your hands in between handling raw and cooked food. #coronavirus
1930,2020-01-15 16:38:38+00:00,Protect yourself & others from getting sick: Practice #foodsafety http://bit.ly/2I4vOBd #coronavirus
1931,2020-01-15 16:34:43+00:00,"Immunization is a shared responsibility. If only some people are vaccinated, diseases can still spread, especially to those at highest risk: Infants who are too young to receive their #vaccines Older adults at risk of serious disease People with low immunity #VaccinesWork"
1932,2020-01-15 16:15:14+00:00,"Protect yourself from getting sick: Avoiding unprotected contact with sick people (incl. spitting in public, touching one’s eyes, nose or mouth) and with live farm or wild animals #coronavirus"
1933,2020-01-15 15:51:01+00:00,NEW: Diagnostic detection of novel #coronavirus (2019-nCoV) by real-time RT-PCR http://bit.ly/2Ribq2X Note: This protocol has not been validated by WHO. More protocols will be posted when they become available
1934,2020-01-15 14:13:33+00:00,"No woman should die from #CervicalCancer. We have the technical, medical and policy tools and approaches to eliminate it. The burden of cervical cancer falls on the women who lack access to health services. #CervicalHealthMonth"
1935,2020-01-15 12:55:16+00:00,"Protect others from getting sick: Avoid close contact and wash hands when you are experiencing fever and cold or flu-like symptoms . Seek medical care if you have a fever , cough and difficulty breathing. #coronavirus"
1936,2020-01-15 12:33:33+00:00,"SAVE THE DATE: 17 May 2020 3rd Walk The Talk: The #HealthForAll Challenge in Geneva, For more info http://bit.ly/WalkTheTalk2020"
1937,2020-01-15 12:05:24+00:00,"The truth is, #VaccinesWork. Smallpox has been eradicated thanks to vaccines, &amp; vaccines have brought us to the brink of eradicating polio. Rates of many diseases including measles have been dramatically reduced thanks to the lifesaving power of vaccines http://bit.ly/2Nrj1JU"
1938,2020-01-15 09:57:07+00:00,"Misinformation about #vaccines can be as contagious as the diseases vaccines are designed to prevent. It has spread far and fast on social media platforms in many different countries, including during lifesaving vaccination campaigns. #VaccinesWork"
1939,2020-01-15 09:42:47+00:00,"You can raise awareness, improve understanding and encourage action on health. Engage in WHO's #HealthForAll Film Festival and submit your short video: http://bit.ly/Film4Health"
1940,2020-01-15 08:53:09+00:00,"Q: Can a child be given 1+ vaccine at a time? A: Scientific evidence shows that giving multiple vaccines at the same time is safe and effective for children. Some vaccines are combined into a single injection meaning fewer injections, and less discomfort for the child"
1941,2020-01-15 06:10:51+00:00,"Q: Do I need to be vaccinated against diseases that I do not see in my community/country? A: Although some #vaccine-preventable diseases have become uncommon in many countries, the germs causing these diseases continue to circulate in some parts of the &amp; can spread quickly"
1942,2020-01-14 23:01:09+00:00,"Q: Are vaccines safe? A: #Vaccines are very safe. All licensed vaccine are rigorously tested across multiple phases of trials before they are approved for use, and are continuously monitored to assure ongoing safety and effectiveness http://bit.ly/2Nrj1JU #VaccinesWork"
1943,2020-01-14 20:32:34+00:00, Throw the used tissue into a closed bin immediately after use Clean hands with soap and water or alcohol-based handrub after coughing or sneezing or when caring for the sick #coronavirus
1944,2020-01-14 20:06:13+00:00,Protect others from getting sick: Completely cover your mouth &amp; nose with a tissue or a sleeve or flexed elbow when coughing or sneezing #coronavirus
1945,2020-01-14 19:38:02+00:00,How to handwash? Use and water for at least 40-60 seconds How to handrub? Use alcohol-based handrub for 20-30 seconds #coronavirus
1946,2020-01-14 19:19:50+00:00,"Wash your with and running water when hands are visibly dirty. If your are not visibly dirty, wash them with and water or use an alcohol-based hand cleanser. #coronavirus"
1947,2020-01-14 19:12:17+00:00,"Protect yourself & others from getting sick: Wash your hands after coughing or sneezing when caring for the sick before, during &amp; after you prepare food before eating after toilet use when hands are dirty after handling animals or animal waste #coronavirus"
1948,2020-01-14 18:50:27+00:00,Additional investigation on the novel #coronavirus (2019-nC0V) is needed to ascertain: the presence of human-to-human transmission modes of transmission common source of exposure the presence of asymptomatic or mildly symptomatic cases that are undetected
1949,2020-01-14 18:41:19+00:00,"The patient reported a history of visiting a local fresh market in Wuhan on a regular basis prior to the onset of illness; however, she did not report visiting the Huanan South China Seafood Market from where most of the novel #coronavirus (2019-nCoV) cases were detected"
1950,2020-01-14 18:27:09+00:00,"On 13 January 2020, the #Thailand’s Ministry of Public Health @pr_moph reported the first imported case of lab-confirmed novel #coronavirus (2019-nCoV) from #Wuhan, #China http://bit.ly/2uOEirX"
1951,2020-01-14 17:29:52+00:00,"Q: Why should children get vaccinated? A: Immunization helps children grow into healthy adults, and protects against disease. If we stop vaccinating, outbreaks occur. http://bit.ly/2Nrj1JU #VaccinesWork "
1952,2020-01-14 15:58:14+00:00,"Roughly 1 in 4 health facilities lack basic water services. Water, sanitation &amp; hygiene are critical to a functioning health system. WHO &amp; its partners are currently working with low &amp; middle-income countries to ensure all have these conditions in place by 2030."
1953,2020-01-14 15:00:37+00:00,"@haiyang050504 Hello - there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV). However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation."
1954,2020-01-14 14:49:59+00:00,"@bylijing Hi Li Jing, there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV). However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation."
1955,2020-01-14 14:48:34+00:00,Vaccines: reduce child deaths and disease protect against outbreaks prevent malnutrition defend against antimicrobial resistance http://bit.ly/2Nrj1JU #VaccinesWork
1956,2020-01-14 14:48:20+00:00,"@onisillos Hi Onisillos, there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV). However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation."
