date,text
2019-09-09 15:26:51+00:00,eu supported films won prizes at the venice film festival each year programme supports around european projects including funding for development promotion and distribution of european works more 
2019-09-09 14:57:29+00:00,more than billion smartphone users worldwide now and benefit from accurate positioning timing signals ecall emergency system in new cars search and rescue services navigation made in europe 
2019-09-09 11:04:19+00:00,the new line will not only benefit the people in the region but also long distance travelers from paris to munich and beyond the greater capacity and the shorter travel times will give a boost to high speed trains as an alternative to air transport 
2019-09-09 11:02:54+00:00,we are bringing europeans even closer the main tunnel on the stuttgart ulm railway line has been completed this project is the biggest one supported by the connecting europe facility in germany with a total sum of  billion learn more 
2019-09-09 10:51:24+00:00, reaches billion smartphone users worldwide this has been made possible by a truly european effort to build the most accurate navigation system in the world more here 
2019-09-09 10:34:46+00:00,the draft list of commissioners designate president elect ursula gave her agreement the must now adopt it and the must then give its consent to the entire college learn more 
2019-09-08 16:45:00+00:00,this week the breakthrough prize was awarded to event horizon telescope a global scientific collaboration involving scientists that captured the first image of a black hole the prize recognises achievements in life sciences fundamental physics and mathematics 
2019-09-08 14:00:46+00:00,in and out of the classroom we are boosting social inclusion with support  vulnerable students in cyprus receive extra tuition the drase project is expected to reduce educational failure rates delinquency and early school leaving 
2019-09-08 13:03:22+00:00,have you registered yet the juvenes translatores competition for high school students is open participants can translate between any two of the possible language combinations of the eus official languages more info and registration 
2019-09-08 11:10:41+00:00,are you passionate about communicating the eu and the fight against misinformation dont miss the chance to apply for the  submit your project work by october 
2019-09-08 09:13:00+00:00,do you know all the eu flags by heart test your skills play our memory game here 
2019-09-08 08:02:22+00:00,are you aware of how much data you give away find out how your personal data is protected the rights that help you take back control of your data and what to do if things go wrong 
2019-09-08 07:36:00+00:00,free movement of people of goods of services of capital these are the four freedoms of the eu 
2019-09-07 16:04:00+00:00, sports education nature protection creativity and culture democratic participation what moves you find your project and join the 
2019-09-07 14:14:00+00:00,the eu offers volunteering opportunities across europe years ago flavio went to latvia to volunteer as a therapist today he works full time speaks latvian and uses the winter to ski and skate learn about working in another eu country 
2019-09-07 12:00:15+00:00,eu countries lost billion in value added tax vat revenues in  to achieve more meaningful progress and reduce the we will need to see a thorough reform of the vat system to make it more fraud proof more here 
2019-09-07 11:25:36+00:00,nature can be a powerful ally in our efforts to limit climate change new guidance documents to help planners policymakers and businesses integrate natural ecosystems into decision making learn more 
2019-09-07 10:21:35+00:00, million families in europe are living in old and draughty houses resulting in expensive energy bills we are funding projects across the eu to fight energy inefficiency and help people renovate and warm up their homes find out how 
2019-09-07 09:05:03+00:00, which are the most representative agricultural products of each eu country take a look at our map and find out more about agriculture in the eu in our teacher s pack 
2019-09-07 07:10:00+00:00,are you looking for a job and open to working in another eu country are you an employer who would like to recruit from europe s vast talent pool then visit the eures job portal 
2019-09-06 10:37:14+00:00,the report on roma integration strategies in the areas of education employment health and housing is out now of roma children attend primary and lower secondary school but a lot remains to be done in other areas more details 
2019-09-06 10:21:35+00:00,congratulations to the event horizon telescope for winning the breakthrough prize this global scientific collaboration involving scientists captured the first ever image of a black hole 
2019-09-06 10:11:25+00:00,after the strongest atlantic storm on record hit the bahamas earlier this week we are mobilising an initial  in emergency funding to assist those affected by hurricane dorian 
2019-09-06 08:00:01+00:00,plastics account for of marine litter often affecting marine wildlife we are tackling the most common single use plastics found on our shores to reduce plastic pollution and protect our blue planet are you  
2019-09-06 07:20:02+00:00,we all depend on nature for our food air water energy and raw materials see how eu policy protects the environment and seeks to minimise risks to climate human health and biodiversity 
2019-09-06 06:46:55+00:00,protecting nature is preserving our future healthy ecosystems clean our water purify our air and provide us with food let s cherish our precious natural capital 
2019-09-05 12:33:52+00:00,the erasmus programme started in with around  students more than  people now study or train under the umbrella each year check out the things you probably didnt know about 
2019-09-05 10:30:17+00:00,the eu is leading in global agri food trade we are the largest global exporter of agri food products reaching billion in  and providing almost million jobs in the eu read the report 
2019-09-05 10:26:18+00:00,fast exchange of data can make or break effective investigation today a new eu counter terrorism register has been launched this will help eu countries better exchange information to keep europeans safe more 
2019-09-05 10:09:55+00:00,happy birthday sofia corradi auguri known as mamma erasmus she conceived the idea of the exchange program after her year abroad was not recognized by her university she transformed an obstacle into a life project that has changed the life of millions 
2019-09-05 06:36:00+00:00,from drawings about europe in the s to the first eu education programmes in the s new eu education competencies in the s and until we deliver a european education area by  todays is all about going 
2019-09-04 15:42:32+00:00,a fourth citizens initiative is legally inadmissible because it falls outside our powers to act ensuring common commercial policy conformity with eu treaties and compliance with international law learn more 
2019-09-04 15:42:02+00:00, new european citizens initiatives will soon be registered and collecting signatures stop corruption in europe at its root actions on climate emergency save bees and farmers more info on 
2019-09-04 10:36:46+00:00,a no deal scenario on november remains a possible although undesirable outcome if you have a business in the eu it is now time to make your final preparations to help you with that we have published a detailed checklist here 
2019-09-04 10:03:01+00:00,we have just published our th preparedness communication this is our final call to all eu citizens and businesses to prepare for the uk s withdrawal on october  more here 
2019-09-04 07:35:00+00:00,you shaped the new rules on the european citizens initiative thanks to your suggestions soon it will be easier for groups of citizens to support changes to eu laws see how you can launch your own 
2019-09-04 06:30:00+00:00,today we mark the th anniversary of the death of robert schuman one of the founding fathers of european integration his declaration on may led to the european coal and steel community paving the way towards the creation of the eu 
2019-09-03 15:37:00+00:00,we are supporting million in financing for growth seeking small and medium businesses in finland the is currently supporting  smes across europe learn more 
2019-09-03 10:25:29+00:00,everyone should have access to good drinking water  million will go to improving drinking water supply in the cluj and s laj counties romania the project will increase the water supply connection rate from to learn more 
2019-09-03 10:12:44+00:00,we can t face future challenges without excellence in science that s why has awarded new grants to early career researchers worth in total million the funding will help scientists pursue their best ideas 
2019-09-03 09:53:20+00:00,europe is home to outstanding researchers we need to support them in pursuing their most daring ideas if we are to find answers to the challenges of our age and our future 
2019-09-03 09:10:58+00:00,which are the most representative agricultural products of each eu country take a look at our map and find out more about agriculture in the eu in our teacher s pack 
2019-09-03 08:01:08+00:00, european islands are on their way to becoming clean energy champions the eu is supporting these islands in their transition to become sustainable and self sufficient learn more 
2019-09-03 08:01:06+00:00, hvar bra kor ula cres lo inj k kar marie galante new caledonia sifnos crete samos aran islands cape clear favignana pantelleria salina azores culatra la palma ibiza mallorca menorca illa de arousa land gotland scottish islands orkney
2019-09-03 06:23:00+00:00,do you know any tongue twisters in a language other than your own why not start with spanish multilingualism is a principle anchored in the eus charter of fundamental rights learn more about it 
2019-09-02 16:48:32+00:00,the juvenes translatores competition for high school students is now open participants can translate between any two of the possible language combinations of the eus official languages more info and registration 
2019-09-02 15:36:42+00:00,are you looking for a job have you thought about working abroad the eures job portal has everything you need whether its searching for job opportunities or advice on moving abroad a great place to start your search today 
2019-09-02 13:01:02+00:00, the number of scientists and engineers in the eu increased by in according to there are about million of them representing of all workers employed in science and technology occupations in the eu more figures 
2019-09-02 10:26:36+00:00,we will invest eur  million for the construction of connecting roads and a bridge over the danube in br ila romania this will improve the quality of life in the region with shorter trips and links with moldova and ukraine more 
2019-09-02 10:14:55+00:00,farming is at the heart of our life with our teachers pack teachers can help students explore the topics of food environment and countryside it is a free education resource which can be downloaded in all eu languages 
2019-09-02 10:09:39+00:00, c est la european schoolchildren will receive fruits vegetables and milk at school thanks to they will also learn about nutrition farming food production and the hard work that comes with it more 
2019-09-01 16:12:00+00:00,think blue think smurf we are teaming up with the smurfs to clean up beaches around the world and protect our marine ecosystems from marine litter you can join too find the event near you 
2019-09-01 14:00:25+00:00,with eu funds a team of nurses and paediatricians created the first paediatric palliative care unit on the iberian peninsula kastelo looks after children with life limiting conditions and offers respite to their parents 
2019-09-01 12:04:00+00:00,what matters for africa matters for europe and what matters for europe matters for africa the future of the world depends on the good cooperation between europe and africa learn how with and click to watch the full interview 
2019-09-01 11:14:26+00:00,not really what you were expecting when you booked your holidays misleading advertising is against the law learn more 
2019-09-01 09:30:03+00:00, in  the first rules on free movement of workers entered into force any eu national has the right to look for a job in another eu country work there without work permit reside there for that purpose stay even after employment has finished 
2019-09-01 08:45:00+00:00,the eu protects nature so we can all keep enjoying it with eu support iliana combines her love of surfing with reducing plastic waste in the sea reusing it in her workshop for her designs surf s up on the black sea 
2019-09-01 07:06:00+00:00, the eu stands for peace years ago a dark chapter in our history opened with the start of world war ii the eu was set up with the aim of ending frequent wars between neighbours we are the first generation to work together for peace learn more 
2019-08-31 16:11:00+00:00,being back to school is just a dream for millions of children that is why we have increased our support for access to school in humanitarian crises every year since  learn more about 
2019-08-31 14:12:00+00:00,eu skies are among the busiest but also among the safest after the helios flight from cyprus crashed in august  we have tightened our air safety rules with unsafe airlines currently banned from skies see how 
2019-08-31 12:12:01+00:00, a sunny afternoon a walk by the sea a delicious and safe ice cream germany france and italy are the biggest producers of ice cream but what about your country find out here 
2019-08-31 10:20:00+00:00, back to school have you visited the you can find games quizzes and learning materials for teachers and students in all eu languages find out more 
2019-08-31 09:04:10+00:00,are you engaged in a great project that spreads knowledge and understanding of the european project apply for the we want to support your work 
2019-08-31 07:12:00+00:00, in altiero spinelli was born one of the fathers of the european union he relentlessly pursued his goal of a strong europe to prevent further wars the spinelli plan for a federal europe helped strengthen the eu treaties in the s and s 
2019-08-30 16:15:00+00:00, our new episode of is out together with we re setting off to find out how europe is striving to reduce poverty and promote sustainable development in the world click to watch the full interview here 
2019-08-30 15:00:47+00:00,sustainable development is firmly anchored in the european treaties and has been at the heart of eu policy for a long time learn more about how the eu is working towards the 
2019-08-30 14:40:47+00:00,latest unemployment figures from euro area unemployment at in july lowest rate since july  eu unemployment at in july lowest rate since the start of the unemployment series in  read more 
2019-08-30 10:22:32+00:00,the eu is investing  million to buy new tram vehicles for the city of dresden by december  trams will be accessible to people with disabilities and will lead to better air quality with this clean transport system 
2019-08-30 10:11:36+00:00,the eu stands in solidarity with bolivia and all countries in the region affected by devastating fires we have been requested to provide assistance and are mobilising a team of experts from eu countries to be deployed to the affected areas 
2019-08-30 07:51:44+00:00,european citizens initiative how many initiatives have been registered since the launch in  see which initiatives are currently open for support and find out more 
2019-08-30 06:41:00+00:00,cities are full of life let s protect biodiversity everywhere learn steps for a greener city 
2019-08-29 15:24:35+00:00, this summer we funded several projects to make railways safer and faster upgrading maribor entilj railway electrifying km of railway a new railway between naples cancello upgrading km of rail between nine valen a more on 
2019-08-29 10:14:50+00:00,we are extending the anti dumping measures in place on imports of bicycles from in china for another years the eu bicycle industry produces over million bicycles every year and is responsible of  direct and indirect jobs more 
2019-08-29 09:39:39+00:00,in estonia will host a european capital of culture tartu visitors will have the possibility to discover the city and its cultural assets and to appreciate the diversity of cultures on our continent more 
2019-08-29 08:00:00+00:00,talented researchers eu funding cutting edge innovation thanks to the eu zoe s team uses computers to design cancer drugs improving the lives of thousands find out how the eu supports researchers like her 
2019-08-29 06:30:00+00:00,we fight unfair trade practices threatening businesses in europe learn how eu trade investigators and customs officers protected monika s family run company and  jobs threatened by unfairly priced e bikes imported from china 
2019-08-28 12:57:59+00:00,italian neorealism portuguese novo cinema romanian new wave cinema has always been an essential part of our rich and diverse european culture see how we support european cinema today 
2019-08-28 10:16:51+00:00,today eu countries agreed to a series of measures that we proposed to support farmers affected by droughts measures will ease their financial difficulties due to adverse weather conditions and increase the availability of feed for animals more 
2019-08-28 07:58:03+00:00,the venice film festival starts today twelve films supported by creative europe media will be competing in different sections and four of them aim for the golden lion more about 
2019-08-28 06:30:05+00:00, of beach litter is plastic we are teaming up with the smurfs to change this and clean up beaches around the world find more on the initiative and join in to help us protect our blue planet 
2019-08-27 13:07:30+00:00,we are backing a million financing agreement with the podcast company acast acast will use the financing to expand its r d activities and to develop its audio content distribution platform more here 
2019-08-27 10:09:54+00:00,the eu is supporting micro entrepreneurs in lithuania with million vilnius factoring company a private lending company will issue microloans of up to  creating more opportunities at grassroots level 
2019-08-27 09:30:22+00:00,the eu helps bring countries and other players together to share information methodologies and best practice problems can be worked through and overcome enhancing your quality of life 
2019-08-27 07:45:00+00:00,when we set up the we asked you how you wanted it to work keep shaping the eu you want 
2019-08-27 06:30:00+00:00,is your holiday teetering on the edge the eu can help we have a tool to check which eu countries have a consulate where you are if yours doesnt you can request protection from consulates of other eu countries try it out here 
2019-08-26 15:44:41+00:00,are you one of our next trainees just a few days left to apply learn more 
2019-08-26 14:19:31+00:00,on meet newton ula la and mismo these furry friends keep us safe they are amazing sniffer dogs whose daily job is to detect illegal drugs and explosives 
2019-08-26 12:31:37+00:00,did you know around  smes are set to benefit from funds the investment plan is expected to trigger billion in investments and is contributing to closing the investment gap caused by the economic crisis 
2019-08-26 10:11:33+00:00,the eu is the world s largest development donor this is investment in growth jobs and in building a better future for young people across the globe 
2019-08-26 09:06:10+00:00,europe can lead the way to climate neutrality an economy with net zero ghg emissions going climate neutral is necessary possible and in europe s interest 
2019-08-25 16:43:00+00:00, what is the eu what are its priorities how can you get eu funding what should you know about living working and travelling in the eu learn more 
2019-08-25 14:17:01+00:00,the average child catches colds a year develop into pneumonia with eu funds stethome has developed a wireless stethoscope for everyday use the device uses ai enabling faster detection of respiratory illnesses 
2019-08-25 10:15:00+00:00,our actions to end rape in war can only make a lasting difference if they are accompanied by a shift in social attitudes this can be achieved by amplifying victims voices and ensuring women s participation in decision making and peace processes 
2019-08-25 09:23:03+00:00,going on holiday but didn t finish the last season of your favourite series keep calm and avoid spoilers wherever you go in the eu your online subscriptions travel with you thanks to the eu portability rules learn more 
2019-08-25 08:30:00+00:00,the euro is years young and has already come a long way it is now the second most used currency in the world support is at a record high of citizens in the euro area are in favour of the single currency source 
2019-08-25 07:14:00+00:00,single use plastics kiss them goodbye the new single use plastics strategy will address percent of marine litter including the top single use plastic products found on european beaches and abandoned fishing gear learn more 
2019-08-24 16:45:00+00:00,terms and conditions must be transparent and clear tech companies and social media operators can t have a misleading presentation of their services main characteristics consumers in the eu are protected offline and online 
2019-08-24 14:13:05+00:00, million people in europe suffer from food allergies eu local heroes work together to make sure allergens are clearly stated on food labels and protect people s health find out how 
2019-08-24 12:01:00+00:00,how can we overcome our challenges and discover our strengths for people with disabilities this is a right in the eu watch the sound of mine by jaime ol as to see how different life can be under water 
2019-08-24 10:53:21+00:00,today the eu announces a record contribution of million to the in order to save million lives from aids tuberculosis and malaria the fund has already saved million lives around the world since  more 
2019-08-24 10:26:02+00:00, a useful health tip for your holidays you can use your medical prescription in another eu country find out more on the your europe website 
2019-08-24 08:05:00+00:00,the eu makes life easier for entrepreneurs thats sophies secret for blogging and running a social media agency with clients from all over europe while still having time to attend fashion weeks in paris london and berlin find out how 
2019-08-23 15:21:27+00:00,human rights are inherent to all human beings all people are equally entitled to all rights 
2019-08-23 12:50:19+00:00,hi cresten thank you for your reply as a citizen you have the opportunity to express your views right from the start of our work by sharing your views through the open public consultations and other initiatives best the social media team 
2019-08-23 12:10:21+00:00,our commitment to communicate and engage with you extends to social media and hashtags on here are a few of our favourites 
2019-08-23 10:50:27+00:00,the ongoing forest fires in the are deeply worrying we are in touch with the brazilian and bolivian authorities and stand ready to assist in any way we can for example by activating our satellite mapping systems 
2019-08-23 10:35:44+00:00,the citizens of pre ov will be able to move faster and safer on the motorway in slovakia thanks to  million eu funding this is the eus regional policy at its best improving the quality of life in terms of jobs growth and increased trade 
2019-08-23 10:27:51+00:00,the baltic way demonstration took place on aug to coincide with molotov ribbentrop pact signing some million people formed a human chain through estonia latvia and lithuania a peaceful demonstration that united the countries in their drive for freedom 
2019-08-23 09:14:07+00:00,we honour the memory of the millions of victims of all totalitarian regimes years have now passed since a dark chapter in european history was opened with the molotov ribbentrop pact a free europe is not a given but a choice every day statement 
2019-08-23 08:32:20+00:00,hello you can learn about the rules regarding travelling between the uk and the eu in the event of no deal brexit in our factsheet here all the best the social media team
2019-08-23 06:10:00+00:00,today we mark the th anniversary of the baltic way around two million people from estonia latvia and lithuania formed a km long human chain demonstrating their unity in their efforts towards freedom they helped overcome divisions and unify europe 
2019-08-22 15:02:21+00:00,persecution as a response to religious belief is a violation of international law and requires joint work to combat it our statement on international day commemorating the victims of acts of violence based on religion or belief 
2019-08-22 10:14:31+00:00,thanks to a million eu investment in slovenia locals and tourists will enjoy faster and greener rail travel between maribor and entilj and to the border read more here 
2019-08-22 08:20:19+00:00,the integration of our economies throughout the has generated millions of jobs its made the eu the worlds largest economy europeans now embrace the freedoms and opportunities that were only a dream for their parents and grandparents 
2019-08-22 06:30:00+00:00,fair pay education health care work life balance equal opportunities we have put where they belong at the heart of the european agenda 
2019-08-21 16:50:39+00:00, cest avec une grande tristesse que jai appris le d c s de jacques diouf grande figure du s n gal et de lafrique homme de conviction et dengagement au service de lhumanit d claration de 
2019-08-21 16:45:54+00:00, i am deeply saddened by the news of giovanni buttarelli s death with his brilliant legal mind he dedicated his professional life to upholding the values on which the eu was founded statement by 
2019-08-21 16:36:51+00:00,hello actually weve followed through on every initiative that has achieved the required million signatures we have proposed legislation as a follow up to out of initiatives that reached million learn more about the outcomes and how it works 
2019-08-21 16:32:47+00:00,hello sierra we follow up on every initiative that achieves million signatures and adopt a reply with proposed actions following eu parliament hearing the fact that millions have supported initiatives shows it stimulates debate impacts eu policies 
2019-08-21 15:33:28+00:00,discrimination on the grounds of sexual orientation has no place in our society no matter who you love everyone should enjoy the same rights and be protected in the same way 
2019-08-21 12:48:30+00:00,we mark years since the creation of a common european policy on security and defence in a rapidly changing world the eu and its member states are actively engaged to provide stability in our neighbourhood and security within our borders 
2019-08-21 10:36:35+00:00, are at the core of our work our new rules improve work life balance for families paternity and carers leave flexible working hours and place of work more 
2019-08-21 10:16:26+00:00,to fight the ebola virus outbreak in the democratic republic of congo we need to step up efforts to prevent its spread to neighbouring countries the eu is supporting ongoing preparedness measures in burundi with
2019-08-21 07:45:47+00:00,you asked for better protection of eu producers from unfair competition we delivered new rules on anti dumping and anti subsidy measures the new rules have been shaped by your views 
2019-08-20 16:05:35+00:00,hello you can find out more about your rights as an air rail ship or bus passenger when travelling in the eu here best the social media team
2019-08-20 15:30:00+00:00,you ve lost your luggage your plane has been cancelled weve got your back we have the most ambitious rules on passenger rights in the world 
2019-08-20 14:40:31+00:00,we are forging a better world together takes you on a journey to some of their most impactful projects meet those who are shaping a better future for us all 
2019-08-20 11:03:11+00:00,to learn more about the european stability mechanism esm stability support programme for greece press release factsheet dedicated page follow 
2019-08-20 10:50:37+00:00,it remains crucial that the greek authorities continue to focus on fully addressing the social and economic consequences of the crisis years we will remain by greeces side and support its central role as a member of the eu and euro area 
2019-08-20 10:37:38+00:00,the unemployment rate in greece fell to  in april  although this is still an unacceptably high rate it is the first time this indicator has fallen below since july and is down from a peak of  in july 
2019-08-20 10:33:56+00:00,one year ago greece completed its stability support programme indicators confirm that while work remains to be done the efforts undertaken are already delivering tangible benefits more here 
2019-08-20 08:45:37+00:00,do you know how many signatures of support you need for a european citizens initiative find out the answer to this and more here 
2019-08-20 06:30:00+00:00,did your wallet leave you behind if youre outside the eu and your country has no local consulate you can request consular protection from another eu country for example in case of crisis serious illness or passport loss learn more 
2019-08-20 06:00:00+00:00,happy national day hungary boldog augusztus t magyarorsz g hungary was one of the countries that joined the eu in  this year we celebrated the th anniversary of the eus biggest enlargement ever 
2019-08-19 13:17:17+00:00,would you like to participate in a humanitarian aid mission give european citizens a chance to take part in africa the middle east asia and latin america find out more 
2019-08-19 11:05:00+00:00,the pan european picnic was held in at the hungarian austrian border the temporary opening of the border contributed to the fall of the iron curtain and was the prelude to a post borderless and unified europe more 
2019-08-19 10:23:42+00:00,we are investing million in better rail connections from naples to bari investing in the real economy of the region will benefit local businesses and tourism and ultimately lead to better air quality in the region 
2019-08-19 10:13:27+00:00,around humanitarian workers have been victims of major attacks last year making it the second worst year in history relief workers should be safe to operate freely and give life saving assistance our statement on 
2019-08-19 07:15:00+00:00,be smart like the smurfs pick up your litter after a day out at the seaside and help us protect marine ecosystems for more on our partnership with the smurfs to clean up beaches around the world in september 
2019-08-19 06:45:00+00:00,eu aid reaches millions of people every year thanks to brave humanitarian workers who distribute it in crisis zones around the world sometimes at great personal risk they are invaluable they are 
2019-08-18 14:17:42+00:00,when a historic porcelain brand meets new materials backed by the eu vista alegre installed a new production line for sandstone and crystal it is expected to create jobs retain staff and boost its competitiveness and exports 
2019-08-18 12:00:42+00:00,we are protecting the rarest breeding seabird in europe the roseate tern was on the verge of extinction in the eu protection of its breeding habitats and conservation action have changed that 
2019-08-18 09:59:00+00:00, day cooling off period year guarantee understandable contracts eu rules make shopping whether online by phone by mail order or on the high street clear simple and fair 
2019-08-18 08:30:00+00:00,this year marks the th anniversary of the eu charter of fundamental rights find out what it covers and how it protects your rights 
2019-08-18 07:17:02+00:00, europe is open for business need financial support we can help all you need to know when starting a business in the eu 
2019-08-17 15:46:00+00:00,erasmus is one of the most popular eu programmes that has benefited more than million people as it turns how well do you know the programme check out the things you probably didnt know about 
2019-08-17 14:12:58+00:00,we work together across borders to protect the environment and preserve endangered species discover our which funds environmental projects and climate action in europe 
2019-08-17 12:11:00+00:00, burrata di andria morcilla de burgos chleb pr dnicki choucroute d alsace our protected geographical indication ensures the geographical origin and traditional know how of your favorite products learn more about eu quality schemes 
2019-08-17 10:42:51+00:00,do you run your own company if another business or a public administration is late paying your invoice you are entitled to claim interest and compensation under eu law check the rules and calculate how much you are owed 
2019-08-17 08:30:00+00:00,bye bye phone bill shock new rules capped the cost of calling and texting to other eu countries  per minute for calls vat  per sms vat 
2019-08-17 07:05:00+00:00,music brings us together and so does eu investment in faster broadband connections watch what happens when musicians from across europe combine classic instruments with new technology in the short film new world symphony by eugen dediu 
2019-08-16 14:33:06+00:00,the are europe s awards for the most innovative regional projects you can vote for the most inspiring projects and choose your personal winner vote here for the finalists in five categories 
2019-08-16 10:41:43+00:00,somethings fishy in this picture that s why we need to act the eu s new rules on single use plastics tackle plastic items that most often pollute europes beaches and seas along with lost or abandoned fishing gear 
2019-08-16 10:17:46+00:00,we want better protection of the world s most threatened species the world wildlife conference taking place this weekend will take measures to protect species against over exploitation through international trade 
2019-08-16 06:26:50+00:00,marga klomp was born in  scientist politician and champion of the underprivileged she became the first female member of the european coal and steel community in  there she contributed to the work that led to the treaties of rome 
2019-08-15 15:39:01+00:00,to build a future for our children and our planet we are making the and sustainability a guiding principle in all our work learn about the main eu initiatives 
2019-08-15 13:57:02+00:00,travelling around the eu this summer the agreement has abolished border checks for european countries so you can travel easily without showing a passport or id when moving from one country to another more 
2019-08-15 12:45:00+00:00,last year  people worldwide fell victim to ransomware harmful software that blocks computer files and demands users to pay a ransom together with eu national authorities we help fight cybercrimes and protect your computer 
2019-08-15 09:15:53+00:00,this is eu solidarity in action fire fighting planes from the reserve from italy and spain are deployed in greece to fight devastating forest fires it civil protection
2019-08-15 09:05:05+00:00,do you know how many people it takes to launch a europeans citizens initiative eu citizens living in at least different eu countries who are old enough to vote learn more and get involved 
2019-08-15 08:18:00+00:00,we stand up for our planet we want a climate neutral future we can lead the way 
2019-08-15 06:38:00+00:00,in  customs duties were lifted between the six founding countries of the european economic community trade between these countries increased and europeans started to travel more often abroad 
2019-08-14 16:05:00+00:00,finally years old this is the day jacek has been waiting for to go on the trip of his lifetime as an eu citizen he is free to move around the eu but can he convince his family that it s safe watch the short film conspiracy by magdalena za cka 
2019-08-14 10:27:28+00:00,weve allocated million to support sri lankan efforts to prevent violent extremism and promote peace this support will help prevent terrorist attacks like the easter sunday attacks which killed people and injured many more 
2019-08-14 10:16:57+00:00,we stand in full solidarity with greece facing devastating forest fires three fire fighting planes from the reserve from italy and spain are already in action we are ready to provide further assistance 
2019-08-14 09:25:27+00:00,are you familiar with eu initiatives like the european social fund or the youth employment initiative let us know what you think of these initiatives supporting youth employment via the public consultation by august 
2019-08-14 07:26:18+00:00,make a wish for nature our life programme supports environmental nature conservation and climate projects in the eu over  eu sites are part of the largest network of protected areas in the world 
2019-08-14 07:15:37+00:00,europe is at your feet take the first step we help europeans travel in many ways  young people have started using their pass to explore europe the area also allows million europeans to travel without border checks 
2019-08-14 07:07:44+00:00,time is running out for plastics of waste floating in the mediterranean sea and lying on its beaches are made of plastics together we can beat plastic pollution in the eu 
2019-08-14 06:59:10+00:00,time to shine at the beach we fund research and innovation projects for better health for all through we invest in finding new ways to prevent diseases developing better diagnostics and more effective therapies 
2019-08-14 06:49:37+00:00,surf away to your next adventure with the european health insurance card the card gives you access to emergency medical treatment under the same conditions as nationals anywhere in the eu 
2019-08-14 06:40:40+00:00,has your ticket to the moon been cancelled or delayed whether you travel by air rail boat or bus the eu is the only area in the world where you are protected by a full set of 
2019-08-14 06:30:11+00:00,take the rest you need to keep shining if you are working in an eu country lucky you you have the right to at least weeks of paid holidays per year 
2019-08-13 15:28:38+00:00,for the future of our planet for the next generation its time to move to a more sustainable economy is part of the solution 
2019-08-13 12:22:52+00:00,farmers need pollinators and pollinators need farmers pollinators love farmlands with wild nature and a variety of crops all year round let s control pests naturally instead of using pesticides which harm insect pollinators 
2019-08-13 09:13:04+00:00,two thirds of eu citizens expressed concerns about chemicals in their daily life this is why we are restricting the use of chemicals in clothing made and sold in europe meet our local heroes working together to protect consumers 
2019-08-13 06:30:00+00:00,is your holiday hanging by a thread the eu can help if you encounter serious difficulties somewhere outside the eu where your own country does not have a consulate you can receive consular protection from any eu consulate learn more here 
2019-08-12 14:54:26+00:00,young people are at the heart of our policies million people have participated in since  strengthening a sense of a shared european identity we plan to double the erasmus budget for
2019-08-12 14:12:39+00:00, is now the second most important concern for europeans our strategy shows how europe can lead the way to climate neutrality by  more here 
2019-08-12 12:47:16+00:00,we are scaling up our response to cyber attacks the new brings a stronger eu agency for cybersecurity eu wide rules on cybersecurity certification 
2019-08-12 12:03:16+00:00,have you done an internship do you use the internet everyday do you live with your parents if you are between and years old use our interactive tool to compare your life with other europeans 
2019-08-12 10:23:36+00:00,today is young people should have the same opportunities no matter where they come from they are at the heart of our policies both within and outside our borders our statement 
2019-08-11 16:16:00+00:00, a good boy that protects specialised in detecting illegal drugs suspicious food and explosives customs dogs sweat their paws off to make sure no illegal or dangerous goods get into the eu find out what it s like to be a customs sniffer dog in chief 
2019-08-11 14:17:31+00:00,we are helping young farmers with eu support agrifarm has developed a network of farmers in greece ensuring jobs and allowing the farms to grow by  
2019-08-11 12:11:00+00:00,the free movement of workers is our cherry on top you can work and live in two different countries without a hitch learn more in this useful video 
2019-08-11 10:45:02+00:00,have you ever received eu support to find a job or can you think of any measures to improve access to youth employment we are evaluating eu support to youth employment and your ideas are needed have your say by august 
2019-08-11 07:05:00+00:00,this summer whether you stay at home to relax or travel for an adventure we have your back whatever be the choice here are ways the eu helps you have better and hassle free holidays 
2019-08-10 16:32:00+00:00,is there a european fairy godmother have you ever seen a tech savvy using his first phone who hides behind the hyperlinks of the europa website find out in the stories of passionate europeans working to move europe forward 
2019-08-10 14:12:00+00:00,eu countries work together to identify fake money and bring forgers to justice discover how we supported italian and romanian authorities in seizing thousands of fake banknotes and catching a criminal gang operating across europe 
2019-08-10 12:08:00+00:00,did you know like kristin abraham in former erasmus students have a life partner of different nationality it is estimated that more than a million babies have been born to erasmus couples find out how the eu can help you to study abroad 
2019-08-10 10:38:03+00:00,q is it expensive to study in another eu country a as an eu citizen you cannot be asked for higher tuition fees than students from that country for more info on fees and financial aid take a look at the your europe portal 
2019-08-10 09:22:01+00:00,europe is open for business want to expand yours think international all you need to know 
2019-08-10 07:23:02+00:00, more than eight in ten europeans say they support the free movement of eu citizens to live work study and do business anywhere in the eu more in our new survey 
2019-08-09 10:44:49+00:00,when it comes to the open arms vessel we welcome the ongoing work between member states and urge them to further step up efforts to come to an agreement the ongoing situation shows once again how urgently predictable and sustainable solutions are needed in the mediterranean 
2019-08-09 08:15:18+00:00,are you spreading knowledge about europe apply now for the you could win  in support this year the spotlight is on young people civic engagement amp resilience against misinformation make sure to apply by october 
